2026-02-06 17:23:47,425,419,428.67,417.09,27454
2026-02-06 17:23:47,423,421,428.25,417.39,27494
2026-02-06 17:23:47,424,419,427.93,417.51,27534
2026-02-06 17:23:47,421,422,427.4,417.85,27574
2026-02-06 17:23:47,437,425,428.13,418.39,27614
2026-02-06 17:23:47,430,415,428.27,418.13,27654
2026-02-06 17:23:47,424,415,427.95,417.9,27694
2026-02-06 17:23:47,429,420,428.03,418.06,27734
2026-02-06 17:23:47,427,416,427.95,417.9,27774
2026-02-06 17:23:47,427,417,427.88,417.83,27814
2026-02-06 17:23:47,431,407,428.11,417.01,27854
2026-02-06 17:23:47,425,420,427.88,417.24,27894
2026-02-06 17:23:47,422,418,427.43,417.3,27934
2026-02-06 17:23:48,426,429,427.33,418.18,27974
2026-02-06 17:23:48,432,412,427.68,417.71,28014
2026-02-06 17:23:48,428,412,427.7,417.28,28054
2026-02-06 17:23:48,432,419,428.03,417.41,28094
2026-02-06 17:23:48,426,414,427.87,417.15,28134
2026-02-06 17:23:48,440,410,428.79,416.61,28174
2026-02-06 17:23:48,417,410,427.9,416.11,28214
2026-02-06 17:23:48,433,416,428.28,416.11,28254
2026-02-06 17:23:48,426,413,428.11,415.87,28294
2026-02-06 17:23:48,431,407,428.33,415.2,28334
2026-02-06 17:23:48,424,415,428.0,415.19,28374
2026-02-06 17:23:48,428,416,428.0,415.25,28414
2026-02-06 17:23:48,433,416,428.38,415.3,28454
2026-02-06 17:23:48,437,414,429.03,415.21,28494
2026-02-06 17:23:48,418,413,428.2,415.04,28534
2026-02-06 17:23:48,430,420,428.33,415.41,28574
2026-02-06 17:23:48,434,411,428.76,415.08,28614
2026-02-06 17:23:48,437,405,429.38,414.32,28654
2026-02-06 17:23:48,429,417,429.36,414.52,28694
2026-02-06 17:23:48,428,419,429.25,414.86,28734
2026-02-06 17:23:48,442,412,430.22,414.64,28774
2026-02-06 17:23:48,428,408,430.05,414.14,28814
2026-02-06 17:23:48,430,403,430.04,413.3,28854
2026-02-06 17:23:48,432,414,430.19,413.35,28894
2026-02-06 17:23:48,432,416,430.33,413.55,28934
2026-02-06 17:23:49,427,409,430.08,413.21,28974
2026-02-06 17:23:49,435,413,430.45,413.19,29014
2026-02-06 17:23:49,431,411,430.49,413.03,29054
2026-02-06 17:23:49,434,416,430.76,413.25,29094
2026-02-06 17:23:49,425,404,430.32,412.55,29134
2026-02-06 17:23:49,428,406,430.15,412.06,29174
2026-02-06 17:23:49,429,412,430.06,412.05,29214
2026-02-06 17:23:49,436,419,430.51,412.58,29254
2026-02-06 17:23:49,430,414,430.47,412.69,29294
2026-02-06 17:23:49,432,416,430.59,412.94,29334
2026-02-06 17:23:49,428,406,430.39,412.41,29374
2026-02-06 17:23:49,418,415,429.45,412.61,29414
2026-02-06 17:23:49,431,414,429.57,412.71,29454
2026-02-06 17:23:49,430,410,429.6,412.51,29494
2026-02-06 17:23:49,430,409,429.63,412.24,29534
2026-02-06 17:23:49,430,413,429.66,412.3,29574
2026-02-06 17:23:49,425,413,429.31,412.35,29614
2026-02-06 17:23:49,428,417,429.21,412.7,29654
2026-02-06 17:23:49,429,403,429.19,411.97,29694
2026-02-06 17:23:49,420,411,428.5,411.9,29734
2026-02-06 17:23:49,430,414,428.61,412.06,29774
2026-02-06 17:23:49,433,412,428.94,412.05,29814
2026-02-06 17:23:49,432,418,429.18,412.5,29854
2026-02-06 17:23:49,430,415,429.24,412.69,29894
2026-02-06 17:23:49,432,411,429.45,412.56,29934
2026-02-06 17:23:49,434,433,429.79,414.11,29974
2026-02-06 17:23:50,431,433,429.88,415.53,30014
2026-02-06 17:23:50,430,497,429.89,421.69,30054
2026-02-06 17:23:50,445,501,431.03,427.68,30094
2026-02-06 17:23:50,427,452,430.73,429.52,30134
2026-02-06 17:23:50,432,444,430.82,430.61,30174
2026-02-06 17:23:50,427,410,430.53,429.05,30214
2026-02-06 17:23:50,432,414,430.65,427.92,30254
2026-02-06 17:23:50,414,414,429.39,426.86,30294
2026-02-06 17:23:50,434,412,429.74,425.74,30334
2026-02-06 17:23:50,430,417,429.76,425.08,30374
2026-02-06 17:23:50,432,428,429.93,425.3,30414
2026-02-06 17:23:50,427,425,429.7,425.28,30454
2026-02-06 17:23:50,429,461,429.65,427.98,30494
2026-02-06 17:23:50,432,464,429.83,430.7,30534
2026-02-06 17:23:50,434,482,430.14,434.57,30574
2026-02-06 17:23:50,434,480,430.44,438.0,30614
2026-02-06 17:23:50,438,492,431.01,442.08,30654
2026-02-06 17:23:50,434,499,431.23,446.38,30694
2026-02-06 17:23:50,439,501,431.82,450.51,30734
2026-02-06 17:23:50,438,501,432.29,454.32,30774
2026-02-06 17:23:50,437,511,432.64,458.6,30814
2026-02-06 17:23:50,435,512,432.82,462.64,30854
2026-02-06 17:23:50,452,511,434.27,466.29,30894
2026-02-06 17:23:50,441,513,434.78,469.82,30934
2026-02-06 17:23:50,449,502,435.85,472.25,30974
2026-02-06 17:23:51,437,504,435.94,474.65,31014
2026-02-06 17:23:51,444,505,436.55,476.94,31054
2026-02-06 17:23:51,432,507,436.2,479.21,31094
2026-02-06 17:23:51,444,499,436.79,480.71,31134
2026-02-06 17:23:51,443,504,437.26,482.46,31174
2026-02-06 17:23:51,442,504,437.62,484.09,31214
2026-02-06 17:23:51,435,499,437.42,485.22,31254
2026-02-06 17:23:51,432,497,437.01,486.11,31294
2026-02-06 17:23:51,432,501,436.63,487.23,31334
2026-02-06 17:23:51,439,499,436.81,488.12,31374
2026-02-06 17:23:51,434,496,436.6,488.72,31414
2026-02-06 17:23:51,440,488,436.86,488.66,31454
2026-02-06 17:23:51,441,484,437.17,488.31,31494
2026-02-06 17:23:51,431,490,436.7,488.44,31534
2026-02-06 17:23:51,435,491,436.58,488.63,31574
2026-02-06 17:23:51,440,482,436.83,488.13,31614
2026-02-06 17:23:51,430,496,436.32,488.72,31654
2026-02-06 17:23:51,420,481,435.08,488.14,31694
2026-02-06 17:23:51,431,480,434.78,487.53,31734
2026-02-06 17:23:51,431,474,434.49,486.5,31774
2026-02-06 17:23:51,434,471,434.45,485.33,31814
2026-02-06 17:23:51,434,452,434.42,482.82,31854
2026-02-06 17:23:51,431,454,434.16,480.64,31894
2026-02-06 17:23:51,433,425,434.07,476.44,31934
2026-02-06 17:23:51,436,443,434.22,473.91,31974
2026-02-06 17:23:51,433,417,434.13,469.61,32014
2026-02-06 17:23:52,446,414,435.02,465.41,32054
2026-02-06 17:23:52,421,418,433.96,461.83,32094
2026-02-06 17:23:52,407,412,431.93,458.07,32134
2026-02-06 17:23:52,432,410,431.93,454.44,32174
2026-02-06 17:23:52,437,416,432.32,451.53,32214
2026-02-06 17:23:52,439,416,432.82,448.85,32254
2026-02-06 17:23:52,435,412,432.99,446.07,32294
2026-02-06 17:23:52,429,406,432.68,443.04,32334
2026-02-06 17:23:52,429,419,432.41,441.22,32374
2026-02-06 17:23:52,429,415,432.15,439.24,32414
2026-02-06 17:23:52,431,421,432.06,437.86,32454
2026-02-06 17:23:52,428,420,431.76,436.52,32494
2026-02-06 17:23:52,427,416,431.4,434.97,32534
2026-02-06 17:23:52,427,416,431.06,433.53,32574
2026-02-06 17:23:52,429,410,430.91,431.76,32614
2026-02-06 17:23:52,431,418,430.92,430.72,32654
2026-02-06 17:23:52,432,415,431.0,429.53,32694
2026-02-06 17:23:52,425,412,430.54,428.21,32734
2026-02-06 17:23:52,426,416,430.2,427.28,32774
2026-02-06 17:23:52,427,416,429.96,426.43,32814
2026-02-06 17:23:52,429,428,429.89,426.55,32854
2026-02-06 17:23:52,429,410,429.82,425.3,32894
2026-02-06 17:23:52,429,419,429.76,424.82,32934
2026-02-06 17:23:52,436,408,430.23,423.55,32974
2026-02-06 17:23:53,426,399,429.91,421.7,33014
2026-02-06 17:23:53,429,412,429.84,420.97,33054
2026-02-06 17:23:53,426,421,429.55,420.97,33094
2026-02-06 17:23:53,435,426,429.96,421.35,33134
2026-02-06 17:23:53,432,420,430.12,421.25,33174
2026-02-06 17:23:53,427,418,429.88,421.0,33214
2026-02-06 17:23:53,432,409,430.04,420.09,33254
2026-02-06 17:23:53,425,425,429.66,420.47,33294
2026-02-06 17:23:53,434,424,429.99,420.73,33334
2026-02-06 17:23:53,431,413,430.06,420.15,33374
2026-02-06 17:23:53,428,414,429.91,419.68,33414
2026-02-06 17:23:53,424,419,429.46,419.63,33454
2026-02-06 17:23:53,434,416,429.81,419.36,33494
2026-02-06 17:23:53,428,421,429.67,419.48,33534
2026-02-06 17:23:53,439,416,430.37,419.22,33574
2026-02-06 17:23:53,431,408,430.42,418.37,33614
2026-02-06 17:23:53,435,414,430.77,418.04,33654
2026-02-06 17:23:53,432,418,430.86,418.04,33694
2026-02-06 17:23:53,436,436,431.25,419.39,33734
2026-02-06 17:23:53,442,422,432.06,419.59,33774
2026-02-06 17:23:53,439,417,432.58,419.4,33814
2026-02-06 17:23:53,432,413,432.54,418.91,33854
2026-02-06 17:23:53,431,398,432.42,417.33,33894
2026-02-06 17:23:53,415,418,431.11,417.38,33934
2026-02-06 17:23:53,430,406,431.02,416.52,33974
2026-02-06 17:23:53,435,411,431.32,416.11,34014
2026-02-06 17:23:53,428,407,431.07,415.42,34054
2026-02-06 17:23:54,428,410,430.84,415.01,34094
2026-02-06 17:23:54,436,416,431.23,415.08,34134
2026-02-06 17:23:54,436,407,431.59,414.47,34174
2026-02-06 17:23:54,428,414,431.32,414.44,34214
2026-02-06 17:23:54,436,411,431.67,414.18,34254
2026-02-06 17:23:54,427,414,431.32,414.16,34294
2026-02-06 17:23:54,435,411,431.6,413.93,34334
2026-02-06 17:23:54,425,419,431.1,414.31,34374
2026-02-06 17:23:54,427,415,430.79,414.36,34414
2026-02-06 17:23:54,431,412,430.81,414.18,34454
2026-02-06 17:23:54,421,410,430.07,413.87,34494
2026-02-06 17:23:54,438,415,430.66,413.95,34534
2026-02-06 17:23:54,431,406,430.69,413.35,34574
2026-02-06 17:23:54,428,412,430.49,413.25,34614
2026-02-06 17:23:54,428,409,430.3,412.93,34654
2026-02-06 17:23:54,431,408,430.35,412.56,34694
2026-02-06 17:23:54,432,409,430.48,412.29,34734
2026-02-06 17:23:54,434,408,430.74,411.96,34774
2026-02-06 17:23:54,427,409,430.46,411.74,34814
2026-02-06 17:23:54,434,410,430.73,411.61,34854
2026-02-06 17:23:54,428,412,430.52,411.64,34894
2026-02-06 17:23:55,430,407,430.48,411.29,34934
2026-02-06 17:23:55,432,408,430.6,411.04,34974
2026-02-06 17:23:55,438,408,431.16,410.81,35014
2026-02-06 17:23:55,431,414,431.14,411.05,35054
2026-02-06 17:23:55,437,416,431.59,411.42,35094
2026-02-06 17:23:55,438,415,432.07,411.69,35134
2026-02-06 17:23:55,429,413,431.84,411.79,35174
2026-02-06 17:23:55,432,410,431.85,411.66,35214
2026-02-06 17:23:55,429,410,431.64,411.53,35254
2026-02-06 17:23:55,438,400,432.12,410.66,35294
2026-02-06 17:23:55,425,413,431.58,410.84,35334
2026-02-06 17:23:55,432,405,431.61,410.4,35374
2026-02-06 17:23:55,425,406,431.11,410.06,35414
2026-02-06 17:23:55,434,415,431.33,410.44,35454
2026-02-06 17:23:55,439,409,431.91,410.33,35494
2026-02-06 17:23:55,430,414,431.76,410.61,35534
2026-02-06 17:23:55,431,426,431.71,411.77,35574
2026-02-06 17:23:55,429,418,431.5,412.24,35614
2026-02-06 17:23:55,430,416,431.39,412.52,35654
2026-02-06 17:23:55,429,404,431.21,411.88,35694
2026-02-06 17:23:55,418,417,430.21,412.27,35734
2026-02-06 17:23:55,429,408,430.12,411.94,35774
2026-02-06 17:23:55,437,405,430.64,411.42,35814
2026-02-06 17:23:55,428,418,430.44,411.92,35854
2026-02-06 17:23:55,428,408,430.26,411.62,35894
2026-02-06 17:23:56,426,414,429.93,411.8,35934
2026-02-06 17:23:56,423,414,429.41,411.97,35974
2026-02-06 17:23:56,434,407,429.76,411.59,36014
2026-02-06 17:23:56,434,405,430.08,411.09,36054
2026-02-06 17:23:56,424,414,429.62,411.31,36094
2026-02-06 17:23:56,432,406,429.8,410.91,36134
2026-02-06 17:23:56,430,409,429.81,410.77,36174
2026-02-06 17:23:56,435,411,430.21,410.79,36214
2026-02-06 17:23:56,432,410,430.34,410.73,36254
2026-02-06 17:23:56,428,415,430.16,411.05,36294
2026-02-06 17:23:56,435,408,430.53,410.82,36334
2026-02-06 17:23:56,428,412,430.34,410.91,36374
2026-02-06 17:23:56,426,413,430.01,411.07,36414
2026-02-06 17:23:56,422,403,429.41,410.46,36454
2026-02-06 17:23:56,435,403,429.83,409.89,36494
2026-02-06 17:23:56,433,413,430.07,410.13,36534
2026-02-06 17:23:56,427,414,429.84,410.42,36574
2026-02-06 17:23:56,429,408,429.77,410.24,36614
2026-02-06 17:23:56,427,415,429.56,410.6,36654
2026-02-06 17:23:56,431,408,429.67,410.4,36694
2026-02-06 17:23:56,424,420,429.24,411.13,36734
2026-02-06 17:23:56,429,411,429.23,411.12,36774
2026-02-06 17:23:56,435,413,429.66,411.26,36814
2026-02-06 17:23:56,430,414,429.69,411.47,36854
2026-02-06 17:23:56,438,406,430.31,411.05,36894
2026-02-06 17:23:56,417,415,429.31,411.35,36934
2026-02-06 17:23:57,430,415,429.36,411.63,36974
2026-02-06 17:23:57,431,409,429.49,411.43,37014
2026-02-06 17:23:57,425,410,429.15,411.32,37054
2026-02-06 17:23:57,431,410,429.29,411.22,37094
2026-02-06 17:23:57,422,411,428.74,411.2,37134
2026-02-06 17:23:57,432,411,428.98,411.19,37174
2026-02-06 17:23:57,424,412,428.61,411.25,37214
2026-02-06 17:23:57,440,412,429.47,411.31,37254
2026-02-06 17:23:57,429,413,429.43,411.43,37294
2026-02-06 17:23:57,426,421,429.17,412.16,37334
2026-02-06 17:23:57,427,418,429.01,412.6,37374
2026-02-06 17:23:57,435,408,429.46,412.25,37414
2026-02-06 17:23:57,430,410,429.5,412.08,37454
2026-02-06 17:23:57,424,418,429.09,412.53,37494
2026-02-06 17:23:57,430,406,429.16,412.04,37534
2026-02-06 17:23:57,428,415,429.07,412.26,37574
2026-02-06 17:23:57,423,419,428.61,412.77,37614
2026-02-06 17:23:57,430,413,428.71,412.79,37654
2026-02-06 17:23:57,424,418,428.36,413.18,37694
2026-02-06 17:23:57,425,411,428.1,413.01,37734
2026-02-06 17:23:57,428,422,428.1,413.69,37774
2026-02-06 17:23:57,424,407,427.79,413.19,37814
2026-02-06 17:23:57,431,419,428.03,413.63,37854
2026-02-06 17:23:57,437,429,428.71,414.79,37894
2026-02-06 17:23:57,432,411,428.96,414.5,37934
2026-02-06 17:23:57,433,413,429.26,414.39,37974
2026-02-06 17:23:58,426,411,429.02,414.13,38014
2026-02-06 17:23:58,427,418,428.86,414.42,38054
2026-02-06 17:23:58,437,407,429.48,413.86,38094
2026-02-06 17:23:58,412,416,428.16,414.03,38134
2026-02-06 17:23:58,437,411,428.83,413.8,38174
2026-02-06 17:23:58,433,413,429.14,413.74,38214
2026-02-06 17:23:58,436,412,429.66,413.61,38254
2026-02-06 17:23:58,434,415,429.99,413.71,38294
2026-02-06 17:23:58,423,411,429.46,413.51,38334
2026-02-06 17:23:58,434,411,429.8,413.32,38374
2026-02-06 17:23:58,425,415,429.44,413.44,38414
2026-02-06 17:23:58,434,411,429.78,413.26,38454
2026-02-06 17:23:58,433,410,430.03,413.01,38494
2026-02-06 17:23:58,430,412,430.02,412.94,38534
2026-02-06 17:23:58,431,403,430.1,412.19,38574
2026-02-06 17:23:58,432,411,430.24,412.1,38614
2026-02-06 17:23:58,431,401,430.3,411.26,38654
2026-02-06 17:23:58,424,411,429.82,411.24,38694
2026-02-06 17:23:58,424,412,429.38,411.3,38734
2026-02-06 17:23:58,432,415,429.58,411.58,38774
2026-02-06 17:23:59,432,415,429.76,411.83,38814
2026-02-06 17:23:59,439,414,430.46,412.0,38854
2026-02-06 17:23:59,428,411,430.28,411.92,38894
2026-02-06 17:23:59,427,410,430.03,411.78,38934
2026-02-06 17:23:59,434,408,430.33,411.49,38974
2026-02-06 17:23:59,434,420,430.61,412.13,39014
2026-02-06 17:23:59,433,411,430.79,412.05,39054
2026-02-06 17:23:59,427,414,430.5,412.2,39094
2026-02-06 17:23:59,429,412,430.39,412.18,39134
2026-02-06 17:23:59,423,414,429.83,412.32,39174
2026-02-06 17:23:59,422,410,429.24,412.14,39214
2026-02-06 17:23:59,434,404,429.6,411.53,39254
2026-02-06 17:23:59,437,414,430.16,411.72,39294
2026-02-06 17:23:59,425,411,429.77,411.66,39334
2026-02-06 17:23:59,428,414,429.63,411.84,39374
2026-02-06 17:23:59,419,407,428.83,411.47,39414
2026-02-06 17:23:59,429,417,428.84,411.89,39454
2026-02-06 17:23:59,433,399,429.16,410.92,39494
2026-02-06 17:23:59,425,413,428.84,411.07,39534
2026-02-06 17:23:59,438,421,429.53,411.82,39574
2026-02-06 17:23:59,424,412,429.12,411.84,39614
2026-02-06 17:23:59,427,410,428.96,411.7,39654
2026-02-06 17:23:59,426,405,428.73,411.19,39694
2026-02-06 17:23:59,433,407,429.06,410.88,39734
2026-02-06 17:23:59,439,405,429.81,410.43,39774
2026-02-06 17:23:59,418,410,428.92,410.4,39814
2026-02-06 17:24:00,428,410,428.85,410.37,39854
2026-02-06 17:24:00,419,394,428.1,409.13,39894
2026-02-06 17:24:00,419,410,427.41,409.2,39934
2026-02-06 17:24:00,432,401,427.76,408.58,39974
2026-02-06 17:24:00,423,416,427.4,409.14,40014
2026-02-06 17:24:00,432,413,427.75,409.43,40054
2026-02-06 17:24:00,441,408,428.75,409.32,40094
2026-02-06 17:24:00,429,414,428.77,409.68,40134
2026-02-06 17:24:00,429,404,428.79,409.25,40174
2026-02-06 17:24:00,431,411,428.95,409.38,40214
2026-02-06 17:24:00,429,403,428.96,408.9,40254
2026-02-06 17:24:00,419,406,428.2,408.68,40294
2026-02-06 17:24:00,433,410,428.57,408.78,40334
2026-02-06 17:24:00,431,410,428.75,408.87,40374
2026-02-06 17:24:00,432,402,429.0,408.35,40414
2026-02-06 17:24:00,427,414,428.85,408.78,40454
2026-02-06 17:24:00,423,415,428.4,409.25,40494
2026-02-06 17:24:00,432,419,428.68,409.99,40534
2026-02-06 17:24:00,431,414,428.85,410.29,40574
2026-02-06 17:24:00,424,407,428.48,410.04,40614
2026-02-06 17:24:00,425,409,428.22,409.96,40654
2026-02-06 17:24:00,426,422,428.05,410.87,40694
2026-02-06 17:24:00,433,416,428.43,411.26,40734
2026-02-06 17:24:00,431,412,428.62,411.31,40774
2026-02-06 17:24:00,429,411,428.65,411.29,40814
2026-02-06 17:24:01,428,408,428.6,411.04,40854
2026-02-06 17:24:01,424,412,428.25,411.11,40894
2026-02-06 17:24:01,431,414,428.46,411.33,40934
2026-02-06 17:24:01,436,419,429.03,411.91,40974
2026-02-06 17:24:01,422,412,428.5,411.92,41014
2026-02-06 17:24:01,435,421,428.99,412.6,41054
2026-02-06 17:24:01,439,408,429.75,412.26,41094
2026-02-06 17:24:01,430,413,429.77,412.31,41134
2026-02-06 17:24:01,433,412,430.01,412.29,41174
2026-02-06 17:24:01,500,559,435.3,423.37,41214
2026-02-06 17:24:01,498,581,440.03,435.28,41254
2026-02-06 17:24:01,477,506,442.83,440.62,41294
2026-02-06 17:24:01,478,506,445.48,445.56,41334
2026-02-06 17:24:01,1158,1516,499.3,526.41,41374
2026-02-06 17:24:01,1192,1563,551.62,604.71,41414
2026-02-06 17:24:01,1348,1736,611.78,690.16,41454
2026-02-06 17:24:01,1306,1667,664.22,763.95,41494
2026-02-06 17:24:01,396,361,643.96,733.51,41534
2026-02-06 17:24:01,393,360,625.0,705.3,41574
2026-02-06 17:24:01,391,325,607.33,676.57,41614
2026-02-06 17:24:01,389,314,590.83,649.19,41654
2026-02-06 17:24:01,382,327,575.06,624.85,41694
2026-02-06 17:24:01,382,322,560.48,601.97,41734
2026-02-06 17:24:01,376,330,546.54,581.43,41774
2026-02-06 17:24:01,385,328,534.34,562.29,41814
2026-02-06 17:24:01,385,317,523.06,543.76,41854
2026-02-06 17:24:02,384,335,512.56,527.99,41894
2026-02-06 17:24:02,381,324,502.62,512.58,41934
2026-02-06 17:24:02,380,323,493.36,498.26,41974
2026-02-06 17:24:02,379,329,484.72,485.48,42014
2026-02-06 17:24:02,383,324,477.04,473.28,42054
2026-02-06 17:24:02,382,323,469.86,461.93,42094
2026-02-06 17:24:02,389,331,463.75,452.04,42134
2026-02-06 17:24:02,378,330,457.27,442.82,42174
2026-02-06 17:24:02,388,331,452.04,434.37,42214
2026-02-06 17:24:02,383,324,446.83,426.04,42254
2026-02-06 17:24:02,374,328,441.32,418.63,42294
2026-02-06 17:24:02,376,332,436.39,412.09,42334
2026-02-06 17:24:02,376,334,431.83,406.19,42374
2026-02-06 17:24:02,379,331,427.84,400.51,42414
2026-02-06 17:24:02,385,333,424.6,395.41,42454
2026-02-06 17:24:02,385,343,421.61,391.45,42494
2026-02-06 17:24:02,384,332,418.77,386.96,42534
2026-02-06 17:24:02,382,332,415.99,382.81,42574
2026-02-06 17:24:02,391,331,414.1,378.9,42614
2026-02-06 17:24:02,383,330,411.76,375.2,42654
2026-02-06 17:24:02,385,323,409.73,371.26,42694
2026-02-06 17:24:02,385,330,407.87,368.14,42734
2026-02-06 17:24:02,382,329,405.91,365.19,42774
2026-02-06 17:24:02,376,326,403.65,362.23,42814
2026-02-06 17:24:02,378,321,401.72,359.11,42854
2026-02-06 17:24:03,396,322,401.28,356.31,42894
2026-02-06 17:24:03,388,341,400.28,355.15,42934
2026-02-06 17:24:03,379,332,398.67,353.4,42974
2026-02-06 17:24:03,380,327,397.26,351.41,43014
2026-02-06 17:24:03,381,327,396.03,349.57,43054
2026-02-06 17:24:03,382,334,394.97,348.39,43094
2026-02-06 17:24:03,382,334,393.99,347.3,43134
2026-02-06 17:24:03,378,326,392.79,345.69,43174
2026-02-06 17:24:03,387,327,392.35,344.28,43214
2026-02-06 17:24:03,386,332,391.87,343.35,43254
2026-02-06 17:24:03,388,328,391.58,342.19,43294
2026-02-06 17:24:03,378,330,390.55,341.27,43334
2026-02-06 17:24:03,377,332,389.53,340.57,43374
2026-02-06 17:24:03,377,327,388.58,339.55,43414
2026-02-06 17:24:03,382,334,388.08,339.13,43454
2026-02-06 17:24:03,374,317,387.02,337.46,43494
2026-02-06 17:24:03,379,326,386.41,336.59,43534
2026-02-06 17:24:03,375,323,385.55,335.57,43574
2026-02-06 17:24:03,385,325,385.51,334.77,43614
2026-02-06 17:24:03,387,325,385.62,334.03,43654
2026-02-06 17:24:03,378,316,385.05,332.67,43694
2026-02-06 17:24:03,378,333,384.52,332.69,43734
2026-02-06 17:24:03,380,322,384.17,331.89,43774
2026-02-06 17:24:03,379,323,383.78,331.21,43814
2026-02-06 17:24:03,385,323,383.88,330.59,43854
2026-02-06 17:24:03,380,320,383.58,329.79,43894
2026-02-06 17:24:04,372,326,382.71,329.51,43934
2026-02-06 17:24:04,384,323,382.81,329.02,43974
2026-02-06 17:24:04,377,322,382.37,328.49,44014
2026-02-06 17:24:04,381,326,382.26,328.3,44054
2026-02-06 17:24:04,372,332,381.49,328.58,44094
2026-02-06 17:24:04,377,321,381.15,328.0,44134
2026-02-06 17:24:04,379,320,380.99,327.4,44174
2026-02-06 17:24:04,374,318,380.46,326.69,44214
2026-02-06 17:24:04,375,325,380.05,326.56,44254
2026-02-06 17:24:04,375,326,379.67,326.52,44294
2026-02-06 17:24:04,381,329,379.77,326.71,44334
2026-02-06 17:24:04,378,318,379.63,326.05,44374
2026-02-06 17:24:04,377,328,379.43,326.2,44414
2026-02-06 17:24:04,372,328,378.87,326.33,44454
2026-02-06 17:24:04,379,322,378.88,326.01,44494
2026-02-06 17:24:04,380,324,378.97,325.85,44534
2026-02-06 17:24:04,380,337,379.04,326.7,44574
2026-02-06 17:24:04,386,321,379.57,326.27,44614
2026-02-06 17:24:04,385,323,379.98,326.02,44654
2026-02-06 17:24:04,387,310,380.51,324.81,44694
2026-02-06 17:24:04,360,328,378.96,325.05,44734
2026-02-06 17:24:04,383,323,379.27,324.9,44774
2026-02-06 17:24:04,379,318,379.25,324.37,44814
2026-02-06 17:24:04,386,319,379.76,323.97,44854
2026-02-06 17:24:04,365,324,378.64,323.97,44894
2026-02-06 17:24:04,380,323,378.74,323.9,44934
2026-02-06 17:24:05,379,316,378.76,323.3,44974
2026-02-06 17:24:05,375,326,378.48,323.5,45014
2026-02-06 17:24:05,371,325,377.91,323.62,45054
2026-02-06 17:24:05,383,332,378.3,324.25,45094
2026-02-06 17:24:05,381,328,378.5,324.53,45134
2026-02-06 17:24:05,369,323,377.78,324.42,45174
2026-02-06 17:24:05,383,322,378.18,324.24,45214
2026-02-06 17:24:05,376,330,378.01,324.67,45254
2026-02-06 17:24:05,373,332,377.64,325.22,45294
2026-02-06 17:24:05,387,329,378.34,325.51,45334
2026-02-06 17:24:05,375,325,378.09,325.47,45374
2026-02-06 17:24:05,374,326,377.78,325.51,45414
2026-02-06 17:24:05,381,321,378.02,325.17,45454
2026-02-06 17:24:05,378,329,378.02,325.46,45494
2026-02-06 17:24:05,378,327,378.02,325.58,45534
2026-02-06 17:24:05,377,326,377.94,325.61,45574
2026-02-06 17:24:05,379,329,378.02,325.86,45614
2026-02-06 17:24:05,383,325,378.4,325.8,45654
2026-02-06 17:24:05,377,320,378.29,325.36,45694
